,index,road,chainage,lrp,lat,lon,gap,type,name,model_type,length,id_jump,condition,road_name,bridge_length,road_id,road_id_sliced,geometry,id,model_type,dist
547,23042,Z1124,0.0,LRPS,21.8465274,92.0623056,,Others,,intersection,,,,Unknown,,Z1124LRPS,Z1124LRP,POINT (92.0623056 21.8465274),1000798,potential intersection,0.015794351310831466
548,23063,Z1124,28.027,LRPE,21.8851941,91.968666,,Others,,intersection,27.000000000001023,,,Unknown,,Z1124LRPE,Z1124LRP,POINT (91.968666 21.8851941),1011547,potential intersection,2.779999999802385e-05
549,23064,Z1125,0.0,LRPS,21.8322216,92.068916,,Others,,intersection,,,,Unknown,,Z1125LRPS,Z1125LRP,POINT (92.068916 21.8322216),1000798,potential intersection,8.330000000000837e-05
550,23114,Z1125,19.275,LRPE,21.8221382,91.9120833,,Others,,intersection,554.9999999999998,,,Unknown,,Z1125LRPE,Z1125LRP,POINT (91.9120833 21.8221382),1022474,potential intersection,0.05850291567521259
551,23115,Z1126,0.0,LRPS,21.7232216,92.1615278,,Others,,intersection,,,,Unknown,,Z1126LRPS,Z1126LRP,POINT (92.1615278 21.7232216),1019755,potential intersection,0.058604622203116186
552,23156,Z1126,18.798,LRPE,21.8068333,92.0585833,,Others,,intersection,47.999999999998266,,,Unknown,,Z1126LRPE,Z1126LRP,POINT (92.0585833 21.8068333),1019590,potential intersection,0.008302224067248622
553,23157,Z1127,0.0,LRPS,21.7664444,92.0767216,,Others,,intersection,,,,Unknown,,Z1127LRPS,Z1127LRP,POINT (92.0767216 21.7664444),1000823,potential intersection,6.207326316628125e-05
554,23179,Z1127,10.874,LRPE,21.7949997,91.9869441,,Others,,intersection,538.9999999999997,,,Unknown,,Z1127LRPE,Z1127LRP,POINT (91.9869441 21.7949997),1023195,potential intersection,2.769999999685524e-05
555,23180,Z1128,0.0,LRPS,21.7521389,91.9797216,,Others,,intersection,,,,Unknown,,Z1128LRPS,Z1128LRP,POINT (91.9797216 21.7521389),1011656,potential intersection,5.5600000010258555e-05
556,23196,Z1128,7.565,LRPE,21.7962497,91.9877219,,Others,,intersection,205.00000000000006,,,Unknown,,Z1128LRPE,Z1128LRP,POINT (91.9877219 21.7962497),1011574,potential intersection,3.9244490058003386e-05
557,23197,Z1129,0.0,LRPS,21.8556111,91.875666,,Others,,intersection,,,,Unknown,,Z1129LRPS,Z1129LRP,POINT (91.875666 21.8556111),1022454,potential intersection,0.02035751697358254
558,23206,Z1129,4.4,LRPE,21.8513056,91.8558333,,Others,,intersection,150.00000000000034,,,Unknown,,Z1129LRPE,Z1129LRP,POINT (91.8558333 21.8513056),1022454,potential intersection,0.008389535663550078
559,23207,Z1130,0.0,LRPS,21.6576389,92.0750549,,Others,,intersection,,,,Unknown,,Z1130LRPS,Z1130LRP,POINT (92.0750549 21.6576389),1000850,potential intersection,0.011229038322582775
560,23272,Z1130,24.258,LRPE,21.5128333,92.1741938,,Others,,intersection,100.99999999999909,,,Unknown,,Z1130LRPE,Z1130LRP,POINT (92.1741938 21.5128333),1026871,potential intersection,0.08313799957420376
561,23273,Z1131,0.0,LRPS,21.6150278,92.0668604,,Others,,intersection,,,,Unknown,,Z1131LRPS,Z1131LRP,POINT (92.0668604 21.6150278),1000867,potential intersection,8.781645631707676e-05
562,23290,Z1131,6.681,LRPE,21.6136667,92.0142778,,Others,,intersection,102.00000000000031,,,Unknown,,Z1131LRPE,Z1131LRP,POINT (92.0142778 21.6136667),1000867,potential intersection,0.052517668871527
563,23291,Z1132,0.0,LRPS,21.4412497,91.9859441,,Others,,intersection,,,,Unknown,,Z1132LRPS,Z1132LRP,POINT (91.9859441 21.4412497),1011688,potential intersection,7.855959520890134e-05
564,23338,Z1132,18.142,LRPE,21.5541389,92.0675827,,Others,,intersection,506.9999999999979,,,Unknown,,Z1132LRPE,Z1132LRP,POINT (92.0675827 21.5541389),1000867,potential intersection,0.060922026642668436
565,23339,Z1133,0.0,LRPS,21.1157222,92.1971941,,Others,,intersection,,,,Unknown,,Z1133LRPS,Z1133LRP,POINT (92.1971941 21.1157222),1001175,potential intersection,0.00012419122352156387
566,23384,Z1133,9.608,LRPE,21.0751104,92.134833,,Others,,intersection,126.00000000000122,,,Unknown,,Z1133LRPE,Z1133LRP,POINT (92.134833 21.0751104),1001175,potential intersection,0.07443347617685295
567,23385,Z1134,0.0,LRPS,23.0105,91.4010556,,Others,,intersection,,,,Unknown,,Z1134LRPS,Z1134LRP,POINT (91.4010556 23.0105),1020614,potential intersection,8.79113189599134e-05
568,23447,Z1134,14.061,LRPE,22.9962774,91.5176104,,Others,,intersection,131.00000000000023,,,Unknown,,Z1134LRPE,Z1134LRP,POINT (91.5176104 22.9962774),1020706,potential intersection,7.855959522146885e-05
569,23448,Z1135,0.0,LRPS,21.7885274,91.9745549,,Others,,intersection,,,,Unknown,,Z1135LRPS,Z1135LRP,POINT (91.9745549 21.7885274),1023195,potential intersection,0.01399079256654239
570,23453,Z1135,2.566,LRPE,21.7962774,91.9876663,,Others,,intersection,565.9999999999999,,,Unknown,,Z1135LRPE,Z1135LRP,POINT (91.9876663 21.7962774),1011574,potential intersection,2.779999999802385e-05
571,23454,Z1136,0.0,LRPS,21.6688327,92.0759438,,Others,,intersection,,,,Unknown,,Z1136LRPS,Z1136LRP,POINT (92.0759438 21.6688327),1000850,potential intersection,0.0
572,23460,Z1136,1.822,LRPE,21.6564722,92.0786938,,Others,,intersection,481.0000000000001,,,Unknown,,Z1136LRPE,Z1136LRP,POINT (92.0786938 21.6564722),1000850,potential intersection,0.012662719307082085
573,23461,Z1201,0.0,LRPS,23.7402219,91.1554722,,Others,,intersection,,,,Unknown,,Z1201LRPS,Z1201LRP,POINT (91.1554722 23.7402219),1001458,potential intersection,0.09659273250576601
574,23489,Z1201,9.66,LRPE,23.7431386,91.073666,,Others,,intersection,349.99999999999966,,,Unknown,,Z1201LRPE,Z1201LRP,POINT (91.073666 23.7431386),1001458,potential intersection,0.031017454691192492
575,23490,Z1202,0.0,LRPS,23.8393052,91.1566944,,Others,,intersection,,,,Unknown,,Z1202LRPS,Z1202LRP,POINT (91.1566944 23.8393052),1001510,potential intersection,0.00010015113579162256
576,23530,Z1202,15.057,LRPE,23.840333,91.2530556,,Others,,intersection,169.99999999999994,,,Unknown,,Z1202LRPE,Z1202LRP,POINT (91.2530556 23.840333),1023519,potential intersection,0.040479195387499535
577,23531,Z1205,0.0,LRPS,23.637583,90.9708327,,Others,,intersection,,,,Unknown,,Z1205LRPS,Z1205LRP,POINT (90.9708327 23.637583),1001409,potential intersection,6.207326316787235e-05
578,23607,Z1205,21.57,LRPE,23.6826938,90.7779716,,Others,,intersection,330.0000000000018,,,Unknown,,Z1205LRPE,Z1205LRP,POINT (90.7779716 23.6826938),1011795,potential intersection,0.09539259618466167
579,23608,Z1206,0.0,LRPS,23.6377219,90.969416,,Others,,intersection,,,,Unknown,,Z1206LRPS,Z1206LRP,POINT (90.969416 23.6377219),1023532,potential intersection,2.7800000001576564e-05
580,23703,Z1206,28.86,LRPE,23.8863886,90.9708882,,Others,,intersection,339.9999999999999,,,Unknown,,Z1206LRPE,Z1206LRP,POINT (90.9708882 23.8863886),1023702,potential intersection,0.003111713555264141
581,23704,Z1210,0.0,LRPS,23.8984997,91.1002222,,Others,,intersection,,,,Unknown,,Z1210LRPS,Z1210LRP,POINT (91.1002222 23.8984997),1001532,potential intersection,0.026854585175717822
582,23726,Z1210,13.65,LRPE,23.980166,90.9796104,,Others,,intersection,40.000000000000924,,,Unknown,,Z1210LRPE,Z1210LRP,POINT (90.9796104 23.980166),1023725,potential intersection,0.00026204207677152586
583,23727,Z1216,0.0,LRPS,23.8856663,91.1346941,,Others,,intersection,,,,Unknown,,Z1216LRPS,Z1216LRP,POINT (91.1346941 23.8856663),1001525,potential intersection,2.779999999802385e-05
584,23759,Z1216,10.59,LRPE,23.8611389,91.218416,,Others,,intersection,731.9999999999993,,,Unknown,,Z1216LRPE,Z1216LRP,POINT (91.218416 23.8611389),1023519,potential intersection,8.330000000000837e-05
585,23760,Z1219,0.0,LRPS,23.4815827,91.0590278,,Others,,intersection,,,,Unknown,,Z1219LRPS,Z1219LRP,POINT (91.0590278 23.4815827),1000174,potential intersection,5.5599999999600414e-05
586,23797,Z1219,16.52,LRPE,23.5369719,91.0979441,,Others,,intersection,320.0000000000003,,,Unknown,,Z1219LRPE,Z1219LRP,POINT (91.0979441 23.5369719),1000185,potential intersection,0.06142442543239457
587,23798,Z1220,0.0,LRPS,23.6978052,90.9770271,,Others,,intersection,,,,Unknown,,Z1220LRPS,Z1220LRP,POINT (90.9770271 23.6978052),1023878,potential intersection,0.033627950092150576
588,23846,Z1220,16.554,LRPE,23.6856941,90.8769993,,Others,,intersection,553.9999999999985,,,Unknown,,Z1220LRPE,Z1220LRP,POINT (90.8769993 23.6856941),1023833,potential intersection,0.029096039208971122
589,23847,Z1221,0.0,LRPS,23.6391663,90.9487497,,Others,,intersection,,,,Unknown,,Z1221LRPS,Z1221LRP,POINT (90.9487497 23.6391663),1023538,potential intersection,0.01772294823018919
590,23918,Z1221,25.67,LRPE,23.7376941,90.8874163,,Others,,intersection,277.000000000001,,,Unknown,,Z1221LRPE,Z1221LRP,POINT (90.8874163 23.7376941),1021332,potential intersection,0.0002561623313522863
591,23919,Z1401,0.0,LRPS,23.3513611,91.1386663,,Others,,intersection,,,,Unknown,,Z1401LRPS,Z1401LRP,POINT (91.1386663 23.3513611),1009935,potential intersection,0.0027257413762137787
592,24001,Z1401,32.385,LRPE,23.2620278,90.9948608,,Others,,intersection,67.99999999999784,,,Unknown,,Z1401LRPE,Z1401LRP,POINT (90.9948608 23.2620278),1009971,potential intersection,3.9315137031177345e-05
593,24002,Z1402,0.0,LRPS,23.2593889,90.6964997,,Others,,intersection,,,,Unknown,,Z1402LRPS,Z1402LRP,POINT (90.6964997 23.2593889),1010050,potential intersection,5.5599999999600414e-05
594,24122,Z1402,43.849,LRPE,23.5307493,90.7816104,,Others,,intersection,576.9999999999982,,,Unknown,,Z1402LRPE,Z1402LRP,POINT (90.7816104 23.5307493),1000118,potential intersection,0.0
595,24123,Z1403,0.0,LRPS,23.7113889,91.0589722,,Others,,intersection,,,,Unknown,,Z1403LRPS,Z1403LRP,POINT (91.0589722 23.7113889),1001458,potential intersection,0.004481491016394546
596,24147,Z1403,10.1,LRPE,23.7258882,90.9882219,,Others,,intersection,1099.9999999999995,,,Unknown,,Z1403LRPE,Z1403LRP,POINT (90.9882219 23.7258882),1023882,potential intersection,0.04146950901108383
597,24148,Z1405,0.0,LRPS,22.9419719,90.8417219,,Others,,intersection,,,,Unknown,,Z1405LRPS,Z1405LRP,POINT (90.8417219 22.9419719),1010158,potential intersection,0.00011452532471135936
598,24274,Z1405,71.689,LRPE,22.825666,91.1013889,,Others,,intersection,272.99999999999613,,,Unknown,,Z1405LRPE,Z1405LRP,POINT (91.1013889 22.825666),1001708,potential intersection,0.0011434778447710287
599,24275,Z1407,0.0,LRPS,23.2701938,91.0456108,,Others,,intersection,,,,Unknown,,Z1407LRPS,Z1407LRP,POINT (91.0456108 23.2701938),1009956,potential intersection,3.9315137043738085e-05
600,24348,Z1407,29.513,LRPE,23.1073056,90.8595556,,Others,,intersection,686.0,,,Unknown,,Z1407LRPE,Z1407LRP,POINT (90.8595556 23.1073056),1024705,potential intersection,8.778485063050923e-05
601,24349,Z1411,0.0,LRPS,23.2628333,91.0067778,,Others,,intersection,,,,Unknown,,Z1411LRPS,Z1411LRP,POINT (91.0067778 23.2628333),1009967,potential intersection,2.7700000000407954e-05
602,24404,Z1411,19.71,LRPE,23.3762771,91.0563611,,Others,,intersection,304.9999999999997,,,Unknown,,Z1411LRPE,Z1411LRP,POINT (91.0563611 23.3762771),1023939,potential intersection,0.00010015113578767789
603,24405,Z1412,0.0,LRPS,23.2146944,90.6681104,,Others,,intersection,,,,Unknown,,Z1412LRPS,Z1412LRP,POINT (90.6681104 23.2146944),1010067,potential intersection,0.02233028437257098
604,24442,Z1412,30.58,LRPE,23.0958608,90.8583056,,Others,,intersection,149.99999999999858,,,Unknown,,Z1412LRPE,Z1412LRP,POINT (90.8583056 23.0958608),1024710,potential intersection,0.0013714386845745535
605,24443,Z1413,0.0,LRPS,22.6499441,90.9200549,,Others,,intersection,,,,Unknown,,Z1413LRPS,Z1413LRP,POINT (90.9200549 22.6499441),1024224,potential intersection,6.207326316787235e-05
606,24462,Z1413,13.348,LRPE,22.5815549,91.0001111,,Others,,intersection,680.0000000000015,,,Unknown,,Z1413LRPE,Z1413LRP,POINT (91.0001111 22.5815549),1024224,potential intersection,0.10526631887498453
607,24463,Z1414,0.0,LRPS,23.2642222,91.1232493,,Others,,intersection,,,,Unknown,,Z1414LRPS,Z1414LRP,POINT (91.1232493 23.2642222),1010236,potential intersection,5.5499999998431804e-05
608,24483,Z1414,8.02,LRPE,23.2705271,91.046083,,Others,,intersection,199.9999999999993,,,Unknown,,Z1414LRPE,Z1414LRP,POINT (91.046083 23.2705271),1009955,potential intersection,2.779999999802385e-05
609,24484,Z1415,0.0,LRPS,23.1061667,91.127916,,Others,,intersection,,,,Unknown,,Z1415LRPS,Z1415LRP,POINT (91.127916 23.1061667),1024617,potential intersection,0.07185790895440725
610,24509,Z1415,9.98,LRPE,23.1629167,91.2024444,,Others,,intersection,380.0000000000008,,,Unknown,,Z1415LRPE,Z1415LRP,POINT (91.2024444 23.1629167),1021679,potential intersection,0.00019439999999804058
611,24510,Z1416,0.0,LRPS,22.9575556,91.2267216,,Others,,intersection,,,,Unknown,,Z1416LRPS,Z1416LRP,POINT (91.2267216 22.9575556),1001636,potential intersection,2.7699999989749813e-05
612,24536,Z1416,8.883,LRPE,22.887083,91.2310827,,Others,,intersection,10.999999999999233,,,Unknown,,Z1416LRPE,Z1416LRP,POINT (91.2310827 22.887083),1024531,potential intersection,0.011260644406516397
613,24537,Z1417,0.0,LRPS,23.128166,90.9158611,,Others,,intersection,,,,Unknown,,Z1417LRPS,Z1417LRP,POINT (90.9158611 23.128166),1025165,potential intersection,8.330000000000837e-05
614,24569,Z1417,13.2,LRPE,23.0627778,90.9707493,,Others,,intersection,929.9999999999998,,,Unknown,,Z1417LRPE,Z1417LRP,POINT (90.9707493 23.0627778),1010367,potential intersection,0.00019637769730579974
615,24570,Z1420,0.0,LRPS,22.9460274,91.1230549,,Others,,intersection,,,,Unknown,,Z1420LRPS,Z1420LRP,POINT (91.1230549 22.9460274),1001659,potential intersection,0.0
616,24602,Z1420,11.7,LRPE,23.0377497,91.15,,Others,,intersection,4.999999999999005,,,Unknown,,Z1420LRPE,Z1420LRP,POINT (91.15 23.0377497),1024617,potential intersection,3.945757215678499e-05
617,24603,Z1421,0.0,LRPS,23.0383886,91.0962219,,Others,,intersection,,,,Unknown,,Z1421LRPS,Z1421LRP,POINT (91.0962219 23.0383886),1010337,potential intersection,2.779999999802385e-05
618,24661,Z1421,24.372,LRPE,22.95725,91.2212216,,Others,,intersection,102.00000000000031,,,Unknown,,Z1421LRPE,Z1421LRP,POINT (91.2212216 22.95725),1001638,potential intersection,0.0
619,24662,Z1422,0.0,LRPS,23.2508611,90.8497497,,Others,,intersection,,,,Unknown,,Z1422LRPS,Z1422LRP,POINT (90.8497497 23.2508611),1010011,potential intersection,2.7699999989749813e-05
620,24757,Z1422,37.42,LRPE,22.9439997,90.8338052,,Others,,intersection,460.00000000000085,,,Unknown,,Z1422LRPE,Z1422LRP,POINT (90.8338052 22.9439997),1010153,potential intersection,3.9244490058003386e-05
621,24758,Z1423,0.0,LRPS,23.36375,91.2025,,Others,,intersection,,,,Unknown,,Z1423LRPS,Z1423LRP,POINT (91.2025 23.36375),1021583,potential intersection,0.04956678060737986
622,24794,Z1423,13.2,LRPE,23.3489719,91.1302493,,Others,,intersection,479.99999999999864,,,Unknown,,Z1423LRPE,Z1423LRP,POINT (91.1302493 23.3489719),1009938,potential intersection,0.0001145010916969012
623,24795,Z1424,0.0,LRPS,22.7962219,91.0672771,,Others,,intersection,,,,Unknown,,Z1424LRPS,Z1424LRP,POINT (91.0672771 22.7962219),1024266,potential intersection,6.207326316628125e-05
624,24841,Z1424,28.7,LRPE,22.5670271,91.1151944,,Others,,intersection,359.99999999999943,,,Unknown,,Z1424LRPE,Z1424LRP,POINT (91.1151944 22.5670271),1024224,potential intersection,0.21198492140489084
625,24842,Z1425,0.0,LRPS,22.9011667,91.4026389,,Others,,intersection,,,,Unknown,,Z1425LRPS,Z1425LRP,POINT (91.4026389 22.9011667),1020830,potential intersection,2.779999999802385e-05
626,24885,Z1425,15.39,LRPE,22.9369719,91.3029444,,Others,,intersection,375.0,,,Unknown,,Z1425LRPE,Z1425LRP,POINT (91.3029444 22.9369719),1001616,potential intersection,0.0
627,24886,Z1426,0.0,LRPS,23.0594444,90.9855552,,Others,,intersection,,,,Unknown,,Z1426LRPS,Z1426LRP,POINT (90.9855552 23.0594444),1010363,potential intersection,8.330000000000837e-05
628,24918,Z1426,13.395,LRPE,22.9450552,90.991333,,Others,,intersection,14.999999999998792,,,Unknown,,Z1426LRPE,Z1426LRP,POINT (90.991333 22.9450552),1010190,potential intersection,0.00011109999999803222
629,24919,Z1429,0.0,LRPS,22.8654167,91.0969719,,Others,,intersection,,,,Unknown,,Z1429LRPS,Z1429LRP,POINT (91.0969719 22.8654167),1001695,potential intersection,0.00010017888999393336
630,24989,Z1429,29.709,LRPE,22.8843608,90.8593889,,Others,,intersection,596.0000000000001,,,Unknown,,Z1429LRPE,Z1429LRP,POINT (90.8593889 22.8843608),1024170,potential intersection,6.216268977325299e-05
631,24990,Z1430,0.0,LRPS,23.0594167,90.9870552,,Others,,intersection,,,,Unknown,,Z1430LRPS,Z1430LRP,POINT (90.9870552 23.0594167),1010362,potential intersection,6.216268977166418e-05
632,25063,Z1430,26.039,LRP027a,23.2139444,90.9515278,,Culvert,,intersection,480.00000000000045,,,Unknown,,Z1430LRP027a,Z1430LRP,POINT (90.9515278 23.2139444),1027222,potential intersection,0.011030553012883373
633,25064,Z1432,0.0,LRPS,22.8874163,90.9533333,,Others,,intersection,,,,Unknown,,Z1432LRPS,Z1432LRP,POINT (90.9533333 22.8874163),1024963,potential intersection,5.55999999960477e-05
634,25086,Z1432,8.721,LRPE,22.9404441,90.9108889,,Others,,intersection,32.00000000000003,,,Unknown,,Z1432LRPE,Z1432LRP,POINT (90.9108889 22.9404441),1010172,potential intersection,0.0021945000000016535
635,25087,Z1433,0.0,LRPS,22.9343608,91.3200549,,Others,,intersection,,,,Unknown,,Z1433LRPS,Z1433LRP,POINT (91.3200549 22.9343608),1024881,potential intersection,0.0
636,25122,Z1433,10.2,LRPE,22.8759993,91.2779438,,Others,,intersection,5.999999999998451,,,Unknown,,Z1433LRPE,Z1433LRP,POINT (91.2779438 22.8759993),1025337,potential intersection,5.55999999960477e-05
637,25123,Z1434,0.0,LRPS,22.8491663,91.3916663,,Others,,intersection,,,,Unknown,,Z1434LRPS,Z1434LRP,POINT (91.3916663 22.8491663),1020848,potential intersection,7.855959521392564e-05
638,25163,Z1434,19.803,LRPE,22.8733604,91.2773049,,Others,,intersection,243.0000000000021,,,Unknown,,Z1434LRPE,Z1434LRP,POINT (91.2773049 22.8733604),1025334,potential intersection,8.781645631707676e-05
639,25164,Z1436,0.0,LRPS,23.1306382,90.9153056,,Others,,intersection,,,,Unknown,,Z1436LRPS,Z1436LRP,POINT (90.9153056 23.1306382),1024332,potential intersection,0.0
640,25185,Z1436,7.85,LRP008a,23.0736382,90.932666,,Culvert,,intersection,309.9999999999996,,,Unknown,,Z1436LRP008a,Z1436LRP,POINT (90.932666 23.0736382),1010374,potential intersection,0.006028823770025237
641,25186,Z1437,0.0,LRPS,23.1232771,90.9364163,,Others,,intersection,,,,Unknown,,Z1437LRPS,Z1437LRP,POINT (90.9364163 23.1232771),1024544,potential intersection,0.001301112297228932
642,25193,Z1437,3.164,LRPE,23.1084444,90.920916,,Others,,intersection,164.00000000000014,,,Unknown,,Z1437LRPE,Z1437LRP,POINT (90.920916 23.1084444),1025178,potential intersection,0.01546324930568671
643,25194,Z1438,0.0,LRPS,22.3273327,91.1318604,,Others,,intersection,,,,Unknown,,Z1438LRPS,Z1438LRP,POINT (91.1318604 22.3273327),1025246,potential intersection,0.008322434238263095
644,25234,Z1438,17.45,LRPE,22.1980552,91.0928052,,Others,,intersection,125.0,,,Unknown,,Z1438LRPE,Z1438LRP,POINT (91.0928052 22.1980552),1025273,potential intersection,0.0
645,25235,Z1439,0.0,LRPS,22.3822216,91.1195549,,Others,,intersection,,,,Unknown,,Z1439LRPS,Z1439LRP,POINT (91.1195549 22.3822216),1025246,potential intersection,0.06355885632906207
646,25285,Z1439,33.85,LRPE,22.15375,91.0618611,,Others,,intersection,500.0,,,Unknown,,Z1439LRPE,Z1439LRP,POINT (91.0618611 22.15375),1025273,potential intersection,0.05404154024313119
647,25286,Z1441,0.0,LRPS,22.8257493,91.1014167,,Others,,intersection,,,,Unknown,,Z1441LRPS,Z1441LRP,POINT (91.1014167 22.8257493),1001708,potential intersection,0.0010617424131220332
648,25355,Z1441,30.26,LRPE,22.9370274,91.3028611,,Others,,intersection,534.0000000000025,,,Unknown,,Z1441LRPE,Z1441LRP,POINT (91.3028611 22.9370274),1001616,potential intersection,0.00010009565425242834
649,25356,Z1442,0.0,LRPS,23.3371663,90.9028333,,Others / Others,,intersection,,,,Unknown,,Z1442LRPS,Z1442LRP,POINT (90.9028333 23.3371663),1021484,potential intersection,0.011163518465063993
650,25361,Z1442,2.4,LRPE,23.3494719,90.8873052,,Others,,intersection,399.9999999999999,,,Unknown,,Z1442LRPE,Z1442LRP,POINT (90.8873052 23.3494719),1021478,potential intersection,3.9315137031177345e-05
